117649
-96.000000 -92.000000 -60.000000 -0.658090 -0.630670 -0.411306
-96.000000 -92.000000 -56.000000 -0.665384 -0.637660 -0.388141
-96.000000 -92.000000 -52.000000 -0.672398 -0.644382 -0.364216
-96.000000 -92.000000 -48.000000 -0.679094 -0.650799 -0.339547
-96.000000 -92.000000 -44.000000 -0.685435 -0.656875 -0.314158
-96.000000 -92.000000 -40.000000 -0.691381 -0.662574 -0.288076
-96.000000 -92.000000 -36.000000 -0.696897 -0.667860 -0.261337
-96.000000 -92.000000 -32.000000 -0.701946 -0.672699 -0.233982
-96.000000 -92.000000 -28.000000 -0.706494 -0.677057 -0.206061
-96.000000 -92.000000 -24.000000 -0.710507 -0.680903 -0.177627
-96.000000 -92.000000 -20.000000 -0.713957 -0.684209 -0.148741
-96.000000 -92.000000 -16.000000 -0.716817 -0.686950 -0.119470
-96.000000 -92.000000 -12.000000 -0.719066 -0.689105 -0.089883
-96.000000 -92.000000 -8.000000 -0.720685 -0.690656 -0.060057
-96.000000 -92.000000 -4.000000 -0.721662 -0.691592 -0.030069
-96.000000 -92.000000 0.000000 -0.721988 -0.691905 0.000000
-96.000000 -92.000000 4.000000 -0.721662 -0.691592 0.030069
-96.000000 -92.000000 8.000000 -0.720685 -0.690656 0.060057
-96.000000 -92.000000 12.000000 -0.719066 -0.689105 0.089883
-96.000000 -92.000000 16.000000 -0.716817 -0.686950 0.119470
-96.000000 -92.000000 20.000000 -0.713957 -0.684209 0.148741
-96.000000 -92.000000 24.000000 -0.710507 -0.680903 0.177627
-96.000000 -92.000000 28.000000 -0.706494 -0.677057 0.206061
-96.000000 -92.000000 32.000000 -0.701946 -0.672699 0.233982
-96.000000 -92.000000 36.000000 -0.696897 -0.667860 0.261337
-96.000000 -92.000000 40.000000 -0.691381 -0.662574 0.288076
-96.000000 -92.000000 44.000000 -0.685435 -0.656875 0.314158
-96.000000 -92.000000 48.000000 -0.679094 -0.650799 0.339547
-96.000000 -92.000000 52.000000 -0.672398 -0.644382 0.364216
-96.000000 -92.000000 56.000000 -0.665384 -0.637660 0.388141
-96.000000 -92.000000 60.000000 -0.658090 -0.630670 0.411306
-96.000000 -92.000000 64.000000 -0.650552 -0.623446 0.433701
-96.000000 -92.000000 68.000000 -0.642806 -0.616022 0.455321
-96.000000 -92.000000 72.000000 -0.634885 -0.608432 0.476164
-96.000000 -92.000000 76.000000 -0.626822 -0.600704 0.496234
-96.000000 -92.000000 80.000000 -0.618647 -0.592870 0.515539
-96.000000 -92.000000 84.000000 -0.610389 -0.584956 0.534090
-96.000000 -92.000000 88.000000 -0.602073 -0.576987 0.551900
-96.000000 -92.000000 92.000000 -0.593725 -0.568986 0.568986
-96.000000 -92.000000 96.000000 -0.585366 -0.560976 0.585366
-96.000000 -88.000000 -96.000000 -0.593362 -0.543915 -0.593362
-96.000000 -88.000000 -92.000000 -0.602073 -0.551900 -0.576987
-96.000000 -88.000000 -88.000000 -0.610784 -0.559885 -0.559885
-96.000000 -88.000000 -84.000000 -0.619471 -0.567848 -0.542037
-96.000000 -88.000000 -80.000000 -0.628109 -0.575766 -0.523424
-96.000000 -88.000000 -76.000000 -0.636670 -0.583614 -0.504030
-96.000000 -88.000000 -72.000000 -0.645124 -0.591364 -0.483843
-96.000000 -88.000000 -68.000000 -0.653439 -0.598986 -0.462853
-96.000000 -88.000000 -64.000000 -0.661581 -0.606450 -0.441054
-96.000000 -88.000000 -60.000000 -0.669514 -0.613721 -0.418446
-96.000000 -88.000000 -56.000000 -0.677199 -0.620766 -0.395033
-96.000000 -88.000000 -52.000000 -0.684597 -0.627548 -0.370824
-96.000000 -88.000000 -48.000000 -0.691669 -0.634029 -0.345834
-96.000000 -88.000000 -44.000000 -0.698371 -0.640174 -0.320087
-96.000000 -88.000000 -40.000000 -0.704664 -0.645942 -0.293610
-96.000000 -88.000000 -36.000000 -0.710507 -0.651298 -0.266440
-96.000000 -88.000000 -32.000000 -0.715860 -0.656205 -0.238620
-96.000000 -88.000000 -28.000000 -0.720685 -0.660628 -0.210200
-96.000000 -88.000000 -24.000000 -0.724947 -0.664534 -0.181237
-96.000000 -88.000000 -20.000000 -0.728612 -0.667894 -0.151794
-96.000000 -88.000000 -16.000000 -0.731653 -0.670682 -0.121942
-96.000000 -88.000000 -12.000000 -0.734045 -0.672874 -0.091756
-96.000000 -88.000000 -8.000000 -0.735767 -0.674453 -0.061314
-96.000000 -88.000000 -4.000000 -0.736807 -0.675406 -0.030700
-96.000000 -88.000000 0.000000 -0.737154 -0.675725 0.000000
-96.000000 -88.000000 4.000000 -0.736807 -0.675406 0.030700
-96.000000 -88.000000 8.000000 -0.735767 -0.674453 0.061314
-96.000000 -88.000000 12.000000 -0.734045 -0.672874 0.091756
-96.000000 -88.000000 16.000000 -0.731653 -0.670682 0.121942
-96.000000 -88.000000 20.000000 -0.728612 -0.667894 0.151794
-96.000000 -88.000000 24.000000 -0.724947 -0.664534 0.181237
-96.000000 -88.000000 28.000000 -0.720685 -0.660628 0.210200
-96.000000 -88.000000 32.000000 -0.715860 -0.656205 0.238620
-96.000000 -88.000000 36.000000 -0.710507 -0.651298 0.266440
-96.000000 -88.000000 40.000000 -0.704664 -0.645942 0.293610
-96.000000 -88.000000 44.000000 -0.698371 -0.640174 0.320087
-96.000000 -88.000000 48.000000 -0.691669 -0.634029 0.345834
-96.000000 -88.000000 52.000000 -0.684597 -0.627548 0.370824
-96.000000 -88.000000 56.000000 -0.677199 -0.620766 0.395033
-96.000000 -88.000000 60.000000 -0.669514 -0.613721 0.418446
-96.000000 -88.000000 64.000000 -0.661581 -0.606450 0.441054
-96.000000 -88.000000 68.000000 -0.653439 -0.598986 0.462853
-96.000000 -88.000000 72.000000 -0.645124 -0.591364 0.483843
-96.000000 -88.000000 76.000000 -0.636670 -0.583614 0.504030
-96.000000 -88.000000 80.000000 -0.628109 -0.575766 0.523424
-96.000000 -88.000000 84.000000 -0.619471 -0.567848 0.542037
-96.000000 -88.000000 88.000000 -0.610784 -0.559885 0.559885
-96.000000 -88.000000 92.000000 -0.602073 -0.551900 0.576987
-96.000000 -88.000000 96.000000 -0.593362 -0.543915 0.593362
-96.000000 -84.000000 -96.000000 -0.601317 -0.526152 -0.601317
-96.000000 -84.000000 -92.000000 -0.610389 -0.534090 -0.584956
-96.000000 -84.000000 -88.000000 -0.619471 -0.542037 -0.567848
-96.000000 -84.000000 -84.000000 -0.628539 -0.549972 -0.549972
-96.000000 -84.000000 -80.000000 -0.637568 -0.557872 -0.531306
-96.000000 -84.000000 -76.000000 -0.646527 -0.565711 -0.511834
-96.000000 -84.000000 -72.000000 -0.655386 -0.573462 -0.491539
-96.000000 -84.000000 -68.000000 -0.664109 -0.581096 -0.470411
-96.000000 -84.000000 -64.000000 -0.672662 -0.588579 -0.448441
-96.000000 -84.000000 -60.000000 -0.681005 -0.595880 -0.425628
-96.000000 -84.000000 -56.000000 -0.689098 -0.602961 -0.401974
-96.000000 -84.000000 -52.000000 -0.696897 -0.609785 -0.377486
-96.000000 -84.000000 -48.000000 -0.704361 -0.616316 -0.352180
-96.000000 -84.000000 -44.000000 -0.711443 -0.622513 -0.326078
-96.000000 -84.000000 -40.000000 -0.718100 -0.628337 -0.299208
-96.000000 -84.000000 -36.000000 -0.724286 -0.633750 -0.271607
-96.000000 -84.000000 -32.000000 -0.729959 -0.638714 -0.243320
-96.000000 -84.000000 -28.000000 -0.735077 -0.643192 -0.214397
-96.000000 -84.000000 -24.000000 -0.739600 -0.647150 -0.184900
-96.000000 -84.000000 -20.000000 -0.743494 -0.650557 -0.154895
-96.000000 -84.000000 -16.000000 -0.746726 -0.653385 -0.124454
-96.000000 -84.000000 -12.000000 -0.749269 -0.655610 -0.093659
-96.000000 -84.000000 -8.000000 -0.751101 -0.657213 -0.062592
-96.000000 -84.000000 -4.000000 -0.752207 -0.658181 -0.031342
-96.000000 -84.000000 0.000000 -0.752577 -0.658505 0.000000
-96.000000 -84.000000 4.000000 -0.752207 -0.658181 0.031342
-96.000000 -84.000000 8.000000 -0.751101 -0.657213 0.062592
-96.000000 -84.000000 12.000000 -0.749269 -0.655610 0.093659
-96.000000 -84.000000 16.000000 -0.746726 -0.653385 0.124454
-96.000000 -84.000000 20.000000 -0.743494 -0.650557 0.154895
-96.000000 -84.000000 24.000000 -0.739600 -0.647150 0.184900
-96.000000 -84.000000 28.000000 -0.735077 -0.643192 0.214397
-96.000000 -84.000000 32.000000 -0.729959 -0.638714 0.243320
-96.000000 -84.000000 36.000000 -0.724286 -0.633750 0.271607
-96.000000 -84.000000 40.000000 -0.718100 -0.628337 0.299208
-96.000000 -84.000000 44.000000 -0.711443 -0.622513 0.326078
-96.000000 -84.000000 48.000000 -0.704361 -0.616316 0.352180
-96.000000 -84.000000 52.000000 -0.696897 -0.609785 0.377486
-96.000000 -84.000000 56.000000 -0.689098 -0.602961 0.401974
-96.000000 -84.000000 60.000000 -0.681005 -0.595880 0.425628
-96.000000 -84.000000 64.000000 -0.672662 -0.588579 0.448441
-96.000000 -84.000000 68.000000 -0.664109 -0.581096 0.470411
-96.000000 -84.000000 72.000000 -0.655386 -0.573462 0.491539
-96.000000 -84.000000 76.000000 -0.646527 -0.565711 0.511834
-96.000000 -84.000000 80.000000 -0.637568 -0.557872 0.531306
-96.000000 -84.000000 84.000000 -0.628539 -0.549972 0.549972
-96.000000 -84.000000 88.000000 -0.619471 -0.542037 0.567848
-96.000000 -84.000000 92.000000 -0.610389 -0.534090 0.584956
-96.000000 -84.000000 96.000000 -0.601317 -0.526152 0.601317
-96.000000 -80.000000 -96.000000 -0.609208 -0.507673 -0.609208
-96.000000 -80.000000 -92.000000 -0.618647 -0.515539 -0.592870
-96.000000 -80.000000 -88.000000 -0.628109 -0.523424 -0.575766
-96.000000 -80.000000 -84.000000 -0.637568 -0.531306 -0.557872
-96.000000 -80.000000 -80.000000 -0.646997 -0.539164 -0.539164
-96.000000 -80.000000 -76.000000 -0.656365 -0.546971 -0.519622
-96.000000 -80.000000 -72.000000 -0.665640 -0.554700 -0.499230
-96.000000 -80.000000 -68.000000 -0.674786 -0.562322 -0.477973
-96.000000 -80.000000 -64.000000 -0.683763 -0.569803 -0.455842
-96.000000 -80.000000 -60.000000 -0.692532 -0.577110 -0.432832
-96.000000 -80.000000 -56.000000 -0.701047 -0.584206 -0.408944
-96.000000 -80.000000 -52.000000 -0.709265 -0.591054 -0.384185
-96.000000 -80.000000 -48.000000 -0.717137 -0.597614 -0.358569
-96.000000 -80.000000 -44.000000 -0.724616 -0.603847 -0.332116
-96.000000 -80.000000 -40.000000 -0.731653 -0.609711 -0.304855
-96.000000 -80.000000 -36.000000 -0.738200 -0.615166 -0.276825
-96.000000 -80.000000 -32.000000 -0.744208 -0.620174 -0.248069
-96.000000 -80.000000 -28.000000 -0.749634 -0.624695 -0.218643
-96.000000 -80.000000 -24.000000 -0.754434 -0.628695 -0.188608
-96.000000 -80.000000 -20.000000 -0.758567 -0.632140 -0.158035
-96.000000 -80.000000 -16.000000 -0.762001 -0.635001 -0.127000
-96.000000 -80.000000 -12.000000 -0.764704 -0.637253 -0.095588
-96.000000 -80.000000 -8.000000 -0.766652 -0.638877 -0.063888
-96.000000 -80.000000 -4.000000 -0.767828 -0.639857 -0.031993
-96.000000 -80.000000 0.000000 -0.768221 -0.640184 0.000000
-96.000000 -80.000000 4.000000 -0.767828 -0.639857 0.031993
-96.000000 -80.000000 8.000000 -0.766652 -0.638877 0.063888
-96.000000 -80.000000 12.000000 -0.764704 -0.637253 0.095588
-96.000000 -80.000000 16.000000 -0.762001 -0.635001 0.127000
-96.000000 -80.000000 20.000000 -0.758567 -0.632140 0.158035
-96.000000 -80.000000 24.000000 -0.754434 -0.628695 0.188608
-96.000000 -80.000000 28.000000 -0.749634 -0.624695 0.218643
-96.000000 -80.000000 32.000000 -0.744208 -0.620174 0.248069
-96.000000 -80.000000 36.000000 -0.738200 -0.615166 0.276825
-96.000000 -80.000000 40.000000 -0.731653 -0.609711 0.304855
-96.000000 -80.000000 44.000000 -0.724616 -0.603847 0.332116
-96.000000 -80.000000 48.000000 -0.717137 -0.597614 0.358569
-96.000000 -80.000000 52.000000 -0.709265 -0.591054 0.384185
-96.000000 -80.000000 56.000000 -0.701047 -0.584206 0.408944
-96.000000 -80.000000 60.000000 -0.692532 -0.577110 0.432832
-96.000000 -80.000000 64.000000 -0.683763 -0.569803 0.455842
-96.000000 -80.000000 68.000000 -0.674786 -0.562322 0.477973
-96.000000 -80.000000 72.000000 -0.665640 -0.554700 0.499230
-96.000000 -80.000000 76.000000 -0.656365 -0.546971 0.519622
-96.000000 -80.000000 80.000000 -0.646997 -0.539164 0.539164
-96.000000 -80.000000 84.000000 -0.637568 -0.531306 0.557872
-96.000000 -80.000000 88.000000 -0.628109 -0.523424 0.575766
-96.000000 -80.000000 92.000000 -0.618647 -0.515539 0.592870
-96.000000 -80.000000 96.000000 -0.609208 -0.507673 0.609208
-96.000000 -76.000000 -96.000000 -0.617009 -0.488466 -0.617009
-96.000000 -76.000000 -92.000000 -0.626822 -0.496234 -0.600704
-96.000000 -76.000000 -88.000000 -0.636670 -0.504030 -0.583614
-96.000000 -76.000000 -84.000000 -0.646527 -0.511834 -0.565711
-96.000000 -76.000000 -80.000000 -0.656365 -0.519622 -0.546971
-96.000000 -76.000000 -76.000000 -0.666153 -0.527371 -0.527371
-96.000000 -76.000000 -72.000000 -0.675855 -0.535052 -0.506891
-96.000000 -76.000000 -68.000000 -0.685435 -0.542636 -0.485516
-96.000000 -76.000000 -64.000000 -0.694850 -0.550090 -0.463233
-96.000000 -76.000000 -60.000000 -0.704058 -0.557379 -0.440036
-96.000000 -76.000000 -56.000000 -0.713011 -0.564467 -0.415923
-96.000000 -76.000000 -52.000000 -0.721662 -0.571316 -0.390900
-96.000000 -76.000000 -48.000000 -0.729959 -0.577884 -0.364979
-96.000000 -76.000000 -44.000000 -0.737851 -0.584132 -0.338182
-96.000000 -76.000000 -40.000000 -0.745284 -0.590017 -0.310535
-96.000000 -76.000000 -36.000000 -0.752207 -0.595497 -0.282078
-96.000000 -76.000000 -32.000000 -0.758567 -0.600533 -0.252856
-96.000000 -76.000000 -28.000000 -0.764316 -0.605083 -0.222925
-96.000000 -76.000000 -24.000000 -0.769405 -0.609112 -0.192351
-96.000000 -76.000000 -20.000000 -0.773791 -0.612585 -0.161206
-96.000000 -76.000000 -16.000000 -0.777436 -0.615470 -0.129573
-96.000000 -76.000000 -12.000000 -0.780307 -0.617743 -0.097538
-96.000000 -76.000000 -8.000000 -0.782378 -0.619382 -0.065198
-96.000000 -76.000000 -4.000000 -0.783628 -0.620372 -0.032651
-96.000000 -76.000000 0.000000 -0.784046 -0.620703 0.000000
-96.000000 -76.000000 4.000000 -0.783628 -0.620372 0.032651
-96.000000 -76.000000 8.000000 -0.782378 -0.619382 0.065198
-96.000000 -76.000000 12.000000 -0.780307 -0.617743 0.097538
-96.000000 -76.000000 16.000000 -0.777436 -0.615470 0.129573
-96.000000 -76.000000 20.000000 -0.773791 -0.612585 0.161206
-96.000000 -76.000000 24.000000 -0.769405 -0.609112 0.192351
-96.000000 -76.000000 28.000000 -0.764316 -0.605083 0.222925
-96.000000 -76.000000 32.000000 -0.758567 -0.600533 0.252856
-96.000000 -76.000000 36.000000 -0.752207 -0.595497 0.282078
-96.000000 -76.000000 40.000000 -0.745284 -0.590017 0.310535
-96.000000 -76.000000 44.000000 -0.737851 -0.584132 0.338182
-96.000000 -76.000000 48.000000 -0.729959 -0.577884 0.364979
-96.000000 -76.000000 52.000000 -0.721662 -0.571316 0.390900
-96.000000 -76.000000 56.000000 -0.713011 -0.564467 0.415923
-96.000000 -76.000000 60.000000 -0.704058 -0.557379 0.440036
-96.000000 -76.000000 64.000000 -0.694850 -0.550090 0.463233
-96.000000 -76.000000 68.000000 -0.685435 -0.542636 0.485516
-96.000000 -76.000000 72.000000 -0.675855 -0.535052 0.506891
-96.000000 -76.000000 76.000000 -0.666153 -0.527371 0.527371
-96.000000 -76.000000 80.000000 -0.656365 -0.519622 0.546971
-96.000000 -76.000000 84.000000 -0.646527 -0.511834 0.565711
-96.000000 -76.000000 88.000000 -0.636670 -0.504030 0.583614
-96.000000 -76.000000 92.000000 -0.626822 -0.496234 0.600704
-96.000000 -76.000000 96.000000 -0.617009 -0.488466 0.617009
-96.000000 -72.000000 -96.000000 -0.624695 -0.468521 -0.624695
-96.000000 -72.000000 -92.000000 -0.634885 -0.476164 -0.608432
-96.000000 -72.000000 -88.000000 -0.645124 -0.483843 -0.591364
-96.000000 -72.000000 -84.000000 -0.655386 -0.491539 -0.573462
-96.000000 -72.000000 -80.000000 -0.665640 -0.499230 -0.554700
-96.000000 -72.000000 -76.000000 -0.675855 -0.506891 -0.535052
-96.000000 -72.000000 -72.000000 -0.685994 -0.514496 -0.514496
-96.000000 -72.000000 -68.000000 -0.696018 -0.522013 -0.493013
-96.000000 -72.000000 -64.000000 -0.705882 -0.529412 -0.470588
-96.000000 -72.000000 -60.000000 -0.715542 -0.536656 -0.447214
-96.000000 -72.000000 -56.000000 -0.724947 -0.543710 -0.422885
-96.000000 -72.000000 -52.000000 -0.734045 -0.550533 -0.397607
-96.000000 -72.000000 -48.000000 -0.742781 -0.557086 -0.371391
-96.000000 -72.000000 -44.000000 -0.751101 -0.563326 -0.344255
-96.000000 -72.000000 -40.000000 -0.758947 -0.569210 -0.316228
-96.000000 -72.000000 -36.000000 -0.766261 -0.574696 -0.287348
-96.000000 -72.000000 -32.000000 -0.772988 -0.579741 -0.257663
-96.000000 -72.000000 -28.000000 -0.779073 -0.584305 -0.227230
-96.000000 -72.000000 -24.000000 -0.784465 -0.588348 -0.196116
-96.000000 -72.000000 -20.000000 -0.789115 -0.591836 -0.164399
-96.000000 -72.000000 -16.000000 -0.792982 -0.594737 -0.132164
-96.000000 -72.000000 -12.000000 -0.796030 -0.597022 -0.099504
-96.000000 -72.000000 -8.000000 -0.798228 -0.598671 -0.066519
-96.000000 -72.000000 -4.000000 -0.799556 -0.599667 -0.033315
-96.000000 -72.000000 0.000000 -0.800000 -0.600000 0.000000
-96.000000 -72.000000 4.000000 -0.799556 -0.599667 0.033315
-96.000000 -72.000000 8.000000 -0.798228 -0.598671 0.066519
-96.000000 -72.000000 12.000000 -0.796030 -0.597022 0.099504
-96.000000 -72.000000 16.000000 -0.792982 -0.594737 0.132164
-96.000000 -72.000000 20.000000 -0.789115 -0.591836 0.164399
-96.000000 -72.000000 24.000000 -0.784465 -0.588348 0.196116
-96.000000 -72.000000 28.000000 -0.779073 -0.584305 0.227230
-96.000000 -72.000000 32.000000 -0.772988 -0.579741 0.257663
-96.000000 -72.000000 36.000000 -0.766261 -0.574696 0.287348
-96.000000 -72.000000 40.000000 -0.758947 -0.569210 0.316228
-96.000000 -72.000000 44.000000 -0.751101 -0.563326 0.344255
-96.000000 -72.000000 48.000000 -0.742781 -0.557086 0.371391
-96.000000 -72.000000 52.000000 -0.734045 -0.550533 0.397607
-96.000000 -72.000000 56.000000 -0.724947 -0.543710 0.422885
-96.000000 -72.000000 60.000000 -0.715542 -0.536656 0.447214
-96.000000 -72.000000 64.000000 -0.705882 -0.529412 0.470588
-96.000000 -72.000000 68.000000 -0.696018 -0.522013 0.493013
-96.000000 -72.000000 72.000000 -0.685994 -0.514496 0.514496
-96.000000 -72.000000 76.000000 -0.675855 -0.506891 0.535052
-96.000000 -72.000000 80.000000 -0.665640 -0.499230 0.554700
-96.000000 -72.000000 84.000000 -0.655386 -0.491539 0.573462
-96.000000 -72.000000 88.000000 -0.645124 -0.483843 0.591364
-96.000000 -72.000000 92.000000 -0.634885 -0.476164 0.608432
-96.000000 -72.000000 96.000000 -0.624695 -0.468521 0.624695
-96.000000 -68.000000 -96.000000 -0.632236 -0.447834 -0.632236
-96.000000 -68.000000 -92.000000 -0.642806 -0.455321 -0.616022
-96.000000 -68.000000 -88.000000 -0.653439 -0.462853 -0.598986
-96.000000 -68.000000 -84.000000 -0.664109 -0.470411 -0.581096
-96.000000 -68.000000 -80.000000 -0.674786 -0.477973 -0.562322
-96.000000 -68.000000 -76.000000 -0.685435 -0.485516 -0.542636
-96.000000 -68.000000 -72.000000 -0.696018 -0.493013 -0.522013
-96.000000 -68.000000 -68.000000 -0.706494 -0.500433 -0.500433
-96.000000 -68.000000 -64.000000 -0.716817 -0.507746 -0.477878
-96.000000 -68.000000 -60.000000 -0.726939 -0.514915 -0.454337
-96.000000 -68.000000 -56.000000 -0.736807 -0.521905 -0.429804
-96.000000 -68.000000 -52.000000 -0.746364 -0.528675 -0.404281
-96.000000 -68.000000 -48.000000 -0.755554 -0.535184 -0.377777
-96.000000 -68.000000 -44.000000 -0.764316 -0.541390 -0.350311
-96.000000 -68.000000 -40.000000 -0.772587 -0.547249 -0.321911
-96.000000 -68.000000 -36.000000 -0.780307 -0.552718 -0.292615
-96.000000 -68.000000 -32.000000 -0.787414 -0.557752 -0.262471
-96.000000 -68.000000 -28.000000 -0.793849 -0.562310 -0.231539
-96.000000 -68.000000 -24.000000 -0.799556 -0.566352 -0.199889
-96.000000 -68.000000 -20.000000 -0.804482 -0.569841 -0.167600
-96.000000 -68.000000 -16.000000 -0.808581 -0.572745 -0.134763
-96.000000 -68.000000 -12.000000 -0.811812 -0.575034 -0.101477
-96.000000 -68.000000 -8.000000 -0.814144 -0.576686 -0.067845
-96.000000 -68.000000 -4.000000 -0.815553 -0.577684 -0.033981
-96.000000 -68.000000 0.000000 -0.816024 -0.578017 0.000000
-96.000000 -68.000000 4.000000 -0.815553 -0.577684 0.033981
-96.000000 -68.000000 8.000000 -0.814144 -0.576686 0.067845
-96.000000 -68.000000 12.000000 -0.811812 -0.575034 0.101477
-96.000000 -68.000000 16.000000 -0.808581 -0.572745 0.134763
-96.000000 -68.000000 20.000000 -0.804482 -0.569841 0.167600
-96.000000 -68.000000 24.000000 -0.799556 -0.566352 0.199889
-96.000000 -68.000000 28.000000 -0.793849 -0.562310 0.231539
-96.000000 -68.000000 32.000000 -0.787414 -0.557752 0.262471
-96.000000 -68.000000 36.000000 -0.780307 -0.552718 0.292615
-96.000000 -68.000000 40.000000 -0.772587 -0.547249 0.321911
-96.000000 -68.000000 44.000000 -0.764316 -0.541390 0.350311
-96.000000 -68.000000 48.000000 -0.755554 -0.535184 0.377777
-96.000000 -68.000000 52.000000 -0.746364 -0.528675 0.404281
-96.000000 -68.000000 56.000000 -0.736807 -0.521905 0.429804
-96.000000 -68.000000 60.000000 -0.726939 -0.514915 0.454337
-96.000000 -68.000000 64.000000 -0.716817 -0.507746 0.477878
-96.000000 -68.000000 68.000000 -0.706494 -0.500433 0.500433
-96.000000 -68.000000 72.000000 -0.696018 -0.493013 0.522013
-96.000000 -68.000000 76.000000 -0.685435 -0.485516 0.542636
-96.000000 -68.000000 80.000000 -0.674786 -0.477973 0.562322
-96.000000 -68.000000 84.000000 -0.664109 -0.470411 0.581096
-96.000000 -68.000000 88.000000 -0.653439 -0.462853 0.598986
-96.000000 -68.000000 92.000000 -0.642806 -0.455321 0.616022
-96.000000 -68.000000 96.000000 -0.632236 -0.447834 0.632236
-96.000000 -64.000000 -96.000000 -0.639602 -0.426401 -0.639602
-96.000000 -64.000000 -92.000000 -0.650552 -0.433701 -0.623446
-96.000000 -64.000000 -88.000000 -0.661581 -0.441054 -0.606450
-96.000000 -64.000000 -84.000000 -0.672662 -0.448441 -0.588579
-96.000000 -64.000000 -80.000000 -0.683763 -0.455842 -0.569803
-96.000000 -64.000000 -76.000000 -0.694850 -0.463233 -0.550090
-96.000000 -64.000000 -72.000000 -0.705882 -0.470588 -0.529412
